data.name,folds,seed,algo,bad.groups,RSS,RMSE,mean.sd,zeros
AZtrees,3,2,Wasikowski,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,2,origami,0,3435663.33333333,756.710351161893,662.31651545326,0
AZtrees,3,3,random,0,586305.333333333,312.598073499431,279.810885322213,0
AZtrees,3,3,RSS,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,3,Wasikowski,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,3,origami,0,2046371.33333333,584.005041835162,539.485271309951,0
AZtrees,3,4,random,0,1857181.33333333,556.354403435636,520.818494677112,0
AZtrees,3,4,RSS,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,4,Wasikowski,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,4,origami,1,3572217.33333333,771.601941129982,687.475460428144,0
AZtrees,3,5,random,0,3577863.33333333,772.211470748496,683.629888160552,0
AZtrees,3,5,RSS,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,5,Wasikowski,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,5,origami,1,1287297.33333333,463.194943361384,422.824469910027,0
AZtrees,3,6,random,0,1739411.33333333,538.425379127776,469.493526118257,0
AZtrees,3,6,RSS,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,6,Wasikowski,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,6,origami,1,1177777.33333333,443.05329501339,401.537758428904,0
AZtrees,3,7,random,0,3858401.33333333,801.914514701467,732.923670416589,0
AZtrees,3,7,RSS,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,7,Wasikowski,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,7,origami,1,3234491.33333333,734.221961595326,653.109376161336,0
AZtrees,3,8,random,0,371605.333333333,248.865871951584,230.234597171738,0
AZtrees,3,8,RSS,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,8,Wasikowski,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,8,origami,0,507035.333333333,290.698966095322,270.421289691329,0
AZtrees,3,9,random,0,14397.3333333333,48.9852585535236,58.3995124315905,0
AZtrees,3,9,RSS,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,9,Wasikowski,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,9,origami,0,1719897.33333333,535.396633866478,482.765043561624,0
AZtrees,3,10,random,0,2328629.33333333,622.98064888798,550.497280706596,0
AZtrees,3,10,RSS,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,10,Wasikowski,0,1.33333333333333,0.471404520791032,0.577350269189626,0
AZtrees,3,10,origami,0,1546831.33333333,507.745233579029,466.551888624827,0
AZtrees,4,1,random,0,746738,305.51963930327,257.491981050542,0
AZtrees,4,1,RSS,0,33076,64.3000777604507,52.7886751345948,0
AZtrees,4,1,Wasikowski,0,33172,64.3933226351926,55.3431203515387,0
AZtrees,4,1,origami,1,1214576,389.643426737832,327.509160965249,0
AZtrees,4,2,random,0,3302118,642.467703468431,538.434984589473,0
AZtrees,4,2,RSS,0,33076,64.3000777604507,52.7886751345948,0
AZtrees,4,2,Wasikowski,0,33172,64.3933226351926,55.3431203515387,0
AZtrees,4,2,origami,0,544272,260.833280085192,236.542550939932,0
AZtrees,4,3,random,0,666112,288.555020749943,252.510548933634,0
AZtrees,4,3,RSS,0,33076,64.3000777604507,52.7886751345948,0
AZtrees,4,3,Wasikowski,0,33172,64.3933226351926,55.3431203515387,0
AZtrees,4,3,origami,1,1719114,463.561484595086,382.003693328246,0
AZtrees,4,4,random,0,1242436,394.086919346481,343.942509471706,0
AZtrees,4,4,RSS,0,33076,64.3000777604507,52.7886751345948,0
AZtrees,4,4,Wasikowski,0,33172,64.3933226351926,55.3431203515387,0
AZtrees,4,4,origami,1,1769374,470.289006888318,409.96855160366,0
AZtrees,4,5,random,0,1139364,377.386406750429,311.886504146787,0
AZtrees,4,5,RSS,0,33076,64.3000777604507,52.7886751345948,0
AZtrees,4,5,Wasikowski,0,33172,64.3933226351926,55.3431203515387,0
AZtrees,4,5,origami,1,3737162,683.480248434437,568.880076217842,0
AZtrees,4,6,random,0,1754188,468.266483959721,411.936785931669,0
AZtrees,4,6,RSS,0,33076,64.3000777604507,52.7886751345948,0
AZtrees,4,6,Wasikowski,0,33172,64.3933226351926,55.3431203515387,0
AZtrees,4,6,origami,1,1484786,430.811153523211,365.226066242664,0
AZtrees,4,7,random,0,2123686,515.228832655938,441.212690319513,0
AZtrees,4,7,RSS,0,33076,64.3000777604507,52.7886751345948,0
AZtrees,4,7,Wasikowski,0,33172,64.3933226351926,55.3431203515387,0
AZtrees,4,7,origami,1,3967814,704.256167882114,594.192018969001,0
AZtrees,4,8,random,0,1651166,454.307990244504,385.20702022871,0
AZtrees,4,8,RSS,0,33076,64.3000777604507,52.7886751345948,0
AZtrees,4,8,Wasikowski,0,33172,64.3933226351926,55.3431203515387,0
AZtrees,4,8,origami,1,971388,348.458749352057,307.314525982315,0
AZtrees,4,9,random,0,4172060,722.154761806637,599.391003976921,0
AZtrees,4,9,RSS,0,33076,64.3000777604507,52.7886751345948,0
AZtrees,4,9,Wasikowski,0,33174,64.395263800997,55.3447076291312,0
AZtrees,4,9,origami,1,1707698,462.019750660077,391.770139188099,0
AZtrees,4,10,random,0,5101366,798.542891772258,680.492387884986,0
AZtrees,4,10,RSS,0,33076,64.3000777604507,52.7886751345948,0
AZtrees,4,10,Wasikowski,0,33174,64.395263800997,55.3447076291312,0
AZtrees,4,10,origami,1,4271238,730.687860854414,608.581694580453,0
AZtrees,5,1,random,0,1463556,382.56450436495,314.682497306496,0
AZtrees,5,1,RSS,0,222184,149.058377825602,118.064389211989,0
AZtrees,5,1,Wasikowski,0,222496,149.162998092691,122.262320608126,0
AZtrees,5,1,origami,1,2197100,468.732333000402,390.530773960511,0
AZtrees,5,2,random,0,2565982,506.55522897311,418.281062993417,0
AZtrees,5,2,RSS,0,222184,149.058377825602,118.064389211989,0
AZtrees,5,2,Wasikowski,0,222498,149.163668498733,122.262850983587,0
AZtrees,5,2,origami,1,3098060,556.602191874951,464.865559853176,0
AZtrees,5,3,random,0,2791374,528.33455310059,449.585197405348,0
AZtrees,5,3,RSS,0,222184,149.058377825602,118.064389211989,0
AZtrees,5,3,Wasikowski,0,222496,149.162998092691,122.262320608126,0
AZtrees,5,3,origami,1,2438458,493.807452353648,400.842380806958,0
AZtrees,5,4,random,0,6575298,810.882112270335,670.845115665006,0
AZtrees,5,4,RSS,0,222184,149.058377825602,118.064389211989,0
AZtrees,5,4,Wasikowski,0,222536,149.176405641107,122.536525166988,0
AZtrees,5,4,origami,1,2826802,531.676781512979,446.853247755171,0
AZtrees,5,5,random,0,2735910,523.05927006411,431.482096040305,0
AZtrees,5,5,RSS,0,222184,149.058377825602,118.064389211989,0
AZtrees,5,5,Wasikowski,0,222496,149.162998092691,122.262320608126,0
AZtrees,5,5,origami,1,3572932,597.740077291125,491.066500480626,0
AZtrees,5,6,random,0,4043012,635.846836903354,522.169869154826,0
AZtrees,5,6,RSS,0,222184,149.058377825602,118.064389211989,0
AZtrees,5,6,Wasikowski,0,222388,149.126791690829,121.418491178239,0
AZtrees,5,6,origami,1,1736648,416.731088353149,344.229623011934,0
AZtrees,5,7,random,0,1082772,329.055010598532,284.523231971331,0
AZtrees,5,7,RSS,0,222184,149.058377825602,118.064389211989,0
AZtrees,5,7,Wasikowski,0,222422,149.138190950541,121.704071168655,0
AZtrees,5,7,origami,1,1837288,428.635976091601,356.04047531927,0
AZtrees,5,8,random,0,2426018,492.546241483985,408.468456679701,0
AZtrees,5,8,RSS,0,222184,149.058377825602,118.064389211989,0
AZtrees,5,8,Wasikowski,0,222424,149.138861468096,121.704601544117,0
AZtrees,5,8,origami,1,1984334,445.458640055393,367.276056103812,0
AZtrees,5,9,random,0,2547632,504.74072552153,423.964266182532,0
AZtrees,5,9,RSS,0,222184,149.058377825602,118.064389211989,0
AZtrees,5,9,Wasikowski,0,222422,149.138190950541,121.704071168655,0
AZtrees,5,9,origami,1,3470084,589.07418887607,487.541948126264,0
AZtrees,5,10,random,0,2081086,456.189215128986,374.888212954152,0
AZtrees,5,10,RSS,0,222184,149.058377825602,118.064389211989,0
AZtrees,5,10,Wasikowski,0,222496,149.162998092691,122.262320608126,0
AZtrees,5,10,origami,1,3416392,584.499101795717,469.93604510828,0
AZtrees,6,1,random,0,2063688.66666667,414.697547081672,335.660494928125,0
AZtrees,6,1,RSS,0,428938.666666667,189.063187556142,146.705686634217,0
AZtrees,6,1,Wasikowski,0,430638.666666667,189.437471360752,155.675725124702,0
AZtrees,6,1,origami,0,3758538.66666667,559.653067136736,452.258259743754,0
AZtrees,6,2,random,0,2426876.66666667,449.710709481353,364.543118299731,0
AZtrees,6,2,RSS,0,428938.666666667,189.063187556142,146.705686634217,0
AZtrees,6,2,Wasikowski,0,430298.666666667,189.362673782935,154.703457042431,0
AZtrees,6,2,origami,0,1841970.66666667,391.787640891792,319.86049631197,0
AZtrees,6,3,random,0,1234236.66666667,320.707118030697,259.784872495083,0
AZtrees,6,3,RSS,0,428938.666666667,189.063187556142,146.705686634217,0
AZtrees,6,3,Wasikowski,0,430302.666666667,189.363553926186,154.709852216379,0
AZtrees,6,3,origami,1,1278992.66666667,326.470093917073,279.282736509002,0
AZtrees,6,4,random,0,2101390.66666667,418.468504058416,351.246443714004,0
AZtrees,6,4,RSS,0,428938.666666667,189.063187556142,146.705686634217,0
AZtrees,6,4,Wasikowski,0,430298.666666667,189.362673782935,154.703457042431,0
AZtrees,6,4,origami,1,2094750.66666667,417.806840005708,336.395167024533,0
AZtrees,6,5,random,0,3448198.66666667,536.050267128829,429.847452330198,0
AZtrees,6,5,RSS,0,428938.666666667,189.063187556142,146.705686634217,0
AZtrees,6,5,Wasikowski,0,430692.666666667,189.449348258461,155.820868459896,0
AZtrees,6,5,origami,1,1383768.66666667,339.579233104081,281.125345625005,0
AZtrees,6,6,random,0,2867072.66666667,488.797219941176,389.542931852307,0
AZtrees,6,6,RSS,0,428938.666666667,189.063187556142,146.705686634217,0
AZtrees,6,6,Wasikowski,0,430380.666666667,189.380715902004,154.948126660387,0
AZtrees,6,6,origami,1,3335968.66666667,527.254576925501,426.598868090065,0
AZtrees,6,7,random,0,4398382.66666667,605.418771503567,491.222190391649,0
AZtrees,6,7,RSS,0,428938.666666667,189.063187556142,146.705686634217,0
AZtrees,6,7,Wasikowski,0,430638.666666667,189.437471360752,155.675725124702,0
AZtrees,6,7,origami,1,3083432.66666667,506.905042608793,409.542891340793,0
AZtrees,6,8,random,0,1720786.66666667,378.680457495352,308.630551862813,0
AZtrees,6,8,RSS,0,428938.666666667,189.063187556142,146.705686634217,0
AZtrees,6,8,Wasikowski,0,430638.666666667,189.437471360752,155.675725124702,0
AZtrees,6,8,origami,1,1536796.66666667,357.863645665341,291.006833324699,0
AZtrees,6,9,random,0,1212970.66666667,317.932208008074,263.978543211957,0
AZtrees,6,9,RSS,0,428938.666666667,189.063187556142,146.705686634217,0
AZtrees,6,9,Wasikowski,0,430638.666666667,189.437471360752,155.675725124702,0
AZtrees,6,9,origami,1,2300084.66666667,437.805575823587,358.261450749106,0
AZtrees,6,10,random,0,3255278.66666667,520.838959969607,422.561471707014,0
AZtrees,6,10,RSS,0,428938.666666667,189.063187556142,146.705686634217,0
AZtrees,6,10,Wasikowski,0,430640.666666667,189.437911259131,155.676066544408,0
AZtrees,6,10,origami,1,2053670.66666667,413.689765672566,333.789371203819,0
AZtrees,7,1,random,0,2304917.14285714,405.754776651502,326.488530309192,0
AZtrees,7,1,RSS,0,1535531.14285714,331.180911162415,253.187456377028,0
AZtrees,7,1,Wasikowski,0,638385.142857143,213.539080206669,174.898066167157,0
AZtrees,7,1,origami,1,3376623.14285714,491.108305108903,392.037409222271,0
AZtrees,7,2,random,0,1284907.14285714,302.950625734051,251.723720499422,0
AZtrees,7,2,RSS,0,1535531.14285714,331.180911162415,253.187456377028,0
AZtrees,7,2,Wasikowski,0,637693.142857143,213.423312232009,173.663895539377,0
AZtrees,7,2,origami,1,2699429.14285714,439.108605412077,346.80175150597,0
AZtrees,7,3,random,0,2530649.14285714,425.1595618838,338.649666944089,0
AZtrees,7,3,RSS,0,1535531.14285714,331.180911162415,253.187456377028,0
AZtrees,7,3,Wasikowski,0,638477.142857143,213.554466598293,175.056428488683,0
AZtrees,7,3,origami,1,1564449.14285714,334.284859583767,267.872203413763,0
AZtrees,7,4,random,0,4116871.14285714,542.275045055363,426.0383147842,0
AZtrees,7,4,RSS,0,1535531.14285714,331.180911162415,253.187456377028,0
AZtrees,7,4,Wasikowski,0,637693.142857143,213.423312232009,173.663895539377,0
AZtrees,7,4,origami,1,3260255.14285714,482.57161887842,381.931530489204,0
AZtrees,7,5,random,0,1984047.14285714,376.454051726402,296.80375038125,0
AZtrees,7,5,RSS,0,1535531.14285714,331.180911162415,253.187456377028,0
AZtrees,7,5,Wasikowski,0,638477.142857143,213.554466598293,175.056428488683,0
AZtrees,7,5,origami,1,3545845.14285714,503.263999369342,390.116541047164,0
AZtrees,7,6,random,0,1644129.14285714,342.691984029926,274.753654081575,0
AZtrees,7,6,RSS,0,1535531.14285714,331.180911162415,253.187456377028,0
AZtrees,7,6,Wasikowski,0,637783.142857143,213.438372312736,173.832551789028,0
AZtrees,7,6,origami,1,1399885.14285714,316.214793958738,251.288788131172,0
AZtrees,7,7,random,0,2368411.14285714,411.305512350365,325.714112478602,0
AZtrees,7,7,RSS,0,1535531.14285714,331.180911162415,253.187456377028,0
AZtrees,7,7,Wasikowski,0,637783.142857143,213.438372312736,173.832551789028,0
AZtrees,7,7,origami,1,2831055.14285714,449.686807111123,367.859925756917,0
AZtrees,7,8,random,0,1976587.14285714,375.745653226178,305.698749473784,0
AZtrees,7,8,RSS,0,1535531.14285714,331.180911162415,253.187456377028,0
AZtrees,7,8,Wasikowski,0,637783.142857143,213.438372312736,173.832551789028,0
AZtrees,7,8,origami,1,2673553.14285714,436.998949235182,355.558886083714,0
AZtrees,7,9,random,0,1914849.14285714,369.830959730943,293.975238520531,0
AZtrees,7,9,RSS,0,1535531.14285714,331.180911162415,253.187456377028,0
AZtrees,7,9,Wasikowski,0,637783.142857143,213.438372312736,173.832551789028,0
AZtrees,7,9,origami,1,1971611.14285714,375.272390866873,310.688299529372,0
AZtrees,7,10,random,0,1728739.14285714,351.399156724854,281.103138747366,0
AZtrees,7,10,RSS,0,1535531.14285714,331.180911162415,253.187456377028,0
AZtrees,7,10,Wasikowski,0,637783.142857143,213.438372312736,173.832551789028,0
AZtrees,7,10,origami,1,2229021.14285714,399.018540820308,317.632648713598,0
AZtrees,8,1,random,0,2030257,356.217717835596,287.495032817601,0
AZtrees,8,1,RSS,0,1886041,343.333019821863,259.766719625784,0
AZtrees,8,1,Wasikowski,0,830041,227.766464827463,181.696788503284,0
AZtrees,8,1,origami,1,2282567,377.704166643684,302.551888831175,0
AZtrees,8,2,random,0,3674035,479.194310796779,379.952096833592,0
AZtrees,8,2,RSS,0,1886041,343.333019821863,259.766719625784,0
AZtrees,8,2,Wasikowski,0,830041,227.766464827463,181.696788503284,0
AZtrees,8,2,origami,0,2653447,407.235113294519,324.346721657681,0
AZtrees,8,3,random,0,1869343,341.809797255725,268.539899149265,0
AZtrees,8,3,RSS,0,1886041,343.333019821863,259.766719625784,0
AZtrees,8,3,Wasikowski,0,830041,227.766464827463,181.696788503284,0
AZtrees,8,3,origami,1,3276963,452.559595523065,358.147485480376,0
AZtrees,8,4,random,0,1717957,327.677146746611,261.662338237658,0
AZtrees,8,4,RSS,0,1886041,343.333019821863,259.766719625784,0
AZtrees,8,4,Wasikowski,0,830041,227.766464827463,181.696788503284,0
AZtrees,8,4,origami,1,2176727,368.843378007522,294.712671554754,0
AZtrees,8,5,random,0,1819863,337.255744947362,268.378838020351,0
AZtrees,8,5,RSS,0,1886041,343.333019821863,259.766719625784,0
AZtrees,8,5,Wasikowski,0,830041,227.766464827463,181.696788503284,0
AZtrees,8,5,origami,1,2406967,387.860074640327,305.800167629683,0
AZtrees,8,6,random,0,3097611,440.000781249306,348.835468776809,0
AZtrees,8,6,RSS,0,1886041,343.333019821863,259.766719625784,0
AZtrees,8,6,Wasikowski,0,830041,227.766464827463,181.696788503284,0
AZtrees,8,6,origami,1,2147245,366.337020378776,288.328524270801,0
AZtrees,8,7,random,0,2577657,401.377082679119,315.222936434975,0
AZtrees,8,7,RSS,0,1886041,343.333019821863,259.766719625784,0
AZtrees,8,7,Wasikowski,0,830043,227.76673923117,181.696996269865,0
AZtrees,8,7,origami,1,2196501,370.514928849028,292.047853622719,0
AZtrees,8,8,random,0,2281085,377.581530930738,293.73375041711,0
AZtrees,8,8,RSS,0,1886041,343.333019821863,259.766719625784,0
AZtrees,8,8,Wasikowski,0,830043,227.76673923117,181.696996269865,0
AZtrees,8,8,origami,1,1685643,324.580787324204,258.682377701519,0
AZtrees,8,9,random,0,4698079,541.876311993798,416.863052189342,0
AZtrees,8,9,RSS,0,1886041,343.333019821863,259.766719625784,0
AZtrees,8,9,Wasikowski,0,830043,227.76673923117,181.696996269865,0
AZtrees,8,9,origami,1,2933327,428.17395705484,336.981502033621,0
AZtrees,8,10,random,0,4893411,553.026389515003,438.395688752326,0
AZtrees,8,10,RSS,0,1886041,343.333019821863,259.766719625784,0
AZtrees,8,10,Wasikowski,0,830043,227.76673923117,181.696996269865,0
AZtrees,8,10,origami,1,4192231,511.873458483637,397.848826446787,0
AZtrees,9,1,random,0,3129129.77777778,416.941894284895,325.5174627556,0
AZtrees,9,1,RSS,0,1950181.77777778,329.155635070654,247.033336708975,0
AZtrees,9,1,Wasikowski,0,999497.777777778,235.643065505836,186.083321680709,0
AZtrees,9,1,origami,1,1808233.77777778,316.950204446638,251.758759170157,0
AZtrees,9,2,random,0,3347449.77777778,431.241732788891,334.971496403757,0
AZtrees,9,2,RSS,0,1950181.77777778,329.155635070654,247.033336708975,0
AZtrees,9,2,Wasikowski,0,999679.777777778,235.664518823048,186.374738924661,0
AZtrees,9,2,origami,1,1965223.77777778,330.422606317171,258.42624907098,0
AZtrees,9,3,random,0,2009837.77777778,334.152142475531,262.000555179836,0
AZtrees,9,3,RSS,0,1950181.77777778,329.155635070654,247.033336708975,0
AZtrees,9,3,Wasikowski,0,998451.777777778,235.519729980052,184.10482896155,0
AZtrees,9,3,origami,1,1811363.77777778,317.224401627073,250.449715668068,0
AZtrees,9,4,random,0,3206375.77777778,422.056853580559,330.133187040958,0
AZtrees,9,4,RSS,0,1950181.77777778,329.155635070654,247.033336708975,0
AZtrees,9,4,Wasikowski,0,999497.777777778,235.643065505836,186.083321680709,0
AZtrees,9,4,origami,1,2236479.77777778,352.48954104088,274.725327985298,0
AZtrees,9,5,random,0,2978755.77777778,406.800236109525,317.54235079618,0
AZtrees,9,5,RSS,0,1950181.77777778,329.155635070654,247.033336708975,0
AZtrees,9,5,Wasikowski,0,998519.777777778,235.527749931201,184.242835742055,0
AZtrees,9,5,origami,1,2536375.77777778,375.379495220635,295.608632326328,0
AZtrees,9,6,random,0,3253035.77777778,425.116701479186,333.389749085427,0
AZtrees,9,6,RSS,0,1950181.77777778,329.155635070654,247.033336708975,0
AZtrees,9,6,Wasikowski,0,998453.777777778,235.519965864866,184.105006040433,0
AZtrees,9,6,origami,1,2606577.77777778,380.538929077184,299.921518615118,0
AZtrees,9,7,random,0,4039295.77777778,473.714387566659,373.153335382431,0
AZtrees,9,7,RSS,0,1950181.77777778,329.155635070654,247.033336708975,0
AZtrees,9,7,Wasikowski,0,998451.777777778,235.519729980052,184.10482896155,0
AZtrees,9,7,origami,1,3250279.77777778,424.936582051289,329.554821531289,0
AZtrees,9,8,random,0,2457983.77777778,369.533021962838,288.833519996856,0
AZtrees,9,8,RSS,0,1950181.77777778,329.155635070654,247.033336708975,0
AZtrees,9,8,Wasikowski,0,999551.777777778,235.649430979554,186.097319472246,0
AZtrees,9,8,origami,1,1922759.77777778,326.833271951191,259.866344040226,0
AZtrees,9,9,random,0,2738247.77777778,390.031891700166,308.93826262919,0
AZtrees,9,9,RSS,0,1950181.77777778,329.155635070654,247.033336708975,0
AZtrees,9,9,Wasikowski,0,998451.777777778,235.519729980052,184.10482896155,0
AZtrees,9,9,origami,0,2387697.77777778,364.211307544412,283.278819568499,0
AZtrees,9,10,random,0,1928303.77777778,327.304121046957,253.200556431448,0
AZtrees,9,10,RSS,0,1950181.77777778,329.155635070654,247.033336708975,0
AZtrees,9,10,Wasikowski,0,999813.777777778,235.680312874332,186.513748832061,0
AZtrees,9,10,origami,0,3623925.77777778,448.697236314804,348.595141253692,0
AZtrees,10,1,random,0,3274558,404.633043633364,312.898845668319,0
AZtrees,10,1,RSS,0,2008682,316.913395109768,236.471355922872,0
AZtrees,10,1,Wasikowski,0,1145196,239.290200384387,186.315509216092,0
AZtrees,10,1,origami,1,2370496,344.274309236109,268.568834498771,0
AZtrees,10,2,random,0,2780676,372.872364221324,289.121221991672,0
AZtrees,10,2,RSS,0,2008682,316.913395109768,236.471355922872,0
AZtrees,10,2,Wasikowski,0,1145280,239.298976178336,186.451110299217,0
AZtrees,10,2,origami,1,1863814,305.27151848805,241.646252709843,0
AZtrees,10,3,random,0,2176194,329.86315344397,265.081514735049,0
AZtrees,10,3,RSS,0,2008682,316.913395109768,236.471355922872,0
AZtrees,10,3,Wasikowski,0,1145894,239.363113281892,187.429528937732,0
AZtrees,10,3,origami,1,2571988,358.607584972767,279.923470025827,0
AZtrees,10,4,random,0,6802208,583.189849020025,453.288446682441,0
AZtrees,10,4,RSS,0,2008682,316.913395109768,236.471355922872,0
AZtrees,10,4,Wasikowski,0,1145198,239.290409335602,186.315665121794,0
AZtrees,10,4,origami,1,2188918,330.826087242225,260.226927677874,0
AZtrees,10,5,random,0,3941688,443.941888088971,346.054897610159,0
AZtrees,10,5,RSS,0,2008682,316.913395109768,236.471355922872,0
AZtrees,10,5,Wasikowski,0,1145894,239.363113281892,187.429528937732,0
AZtrees,10,5,origami,1,2775002,372.49174487497,292.413024048731,0
AZtrees,10,6,random,0,2716144,368.520284380657,284.810452135528,0
AZtrees,10,6,RSS,0,2008682,316.913395109768,236.471355922872,0
AZtrees,10,6,Wasikowski,0,1145196,239.290200384387,186.315509216092,0
AZtrees,10,6,origami,1,2290402,338.408185480198,263.392906210589,0
AZtrees,10,7,random,0,2330318,341.344254382581,271.095147798429,0
AZtrees,10,7,RSS,0,2008682,316.913395109768,236.471355922872,0
AZtrees,10,7,Wasikowski,0,1144302,239.196780914794,184.609054095251,0
AZtrees,10,7,origami,1,2080216,322.507054186416,249.648874563766,0
AZtrees,10,8,random,0,2031858,318.736411475062,247.70165402694,0
AZtrees,10,8,RSS,0,2008682,316.913395109768,236.471355922872,0
AZtrees,10,8,Wasikowski,0,1145198,239.290409335602,186.315665121794,0
AZtrees,10,8,origami,1,1878700,306.488172691868,238.763496110016,0
AZtrees,10,9,random,0,2715616,368.484463715908,289.747651815616,0
AZtrees,10,9,RSS,0,2008682,316.913395109768,236.471355922872,0
AZtrees,10,9,Wasikowski,0,1144308,239.197408012712,184.609521811539,0
AZtrees,10,9,origami,1,3788200,435.212591729605,337.837237401014,0
AZtrees,10,10,random,0,2976648,385.788024697501,299.40970795751,0
AZtrees,10,10,RSS,0,2008682,316.913395109768,236.471355922872,0
AZtrees,10,10,Wasikowski,0,1145896,239.363322169459,187.429684843434,0
AZtrees,10,10,origami,1,5015984,500.798562298256,383.185619012204,0
five,2,1,random,0,5,1.11803398874989,1.4142135623731,0
five,2,1,RSS,0,1,0.5,0.707106781186548,0
five,2,1,Wasikowski,0,1,0.5,0.707106781186548,0
five,2,1,origami,0,,,,
five,2,2,random,0,5,1.11803398874989,1.4142135623731,0
five,2,2,RSS,0,1,0.5,0.707106781186548,0
five,2,2,Wasikowski,0,1,0.5,0.707106781186548,0
five,2,2,origami,0,,,,
five,2,3,random,0,9,1.5,2.12132034355964,1
five,2,3,RSS,0,1,0.5,0.707106781186548,0
five,2,3,Wasikowski,0,1,0.5,0.707106781186548,0
five,2,3,origami,0,,,,
five,2,4,random,0,5,1.11803398874989,1.4142135623731,0
five,2,4,RSS,0,1,0.5,0.707106781186548,0
five,2,4,Wasikowski,0,1,0.5,0.707106781186548,0
five,2,4,origami,0,,,,
five,2,5,random,0,1,0.5,0.707106781186548,0
five,2,5,RSS,0,1,0.5,0.707106781186548,0
five,2,5,Wasikowski,0,1,0.5,0.707106781186548,0
five,2,5,origami,0,,,,
five,2,6,random,0,9,1.5,2.12132034355964,1
five,2,6,RSS,0,1,0.5,0.707106781186548,0
five,2,6,Wasikowski,0,1,0.5,0.707106781186548,0
five,2,6,origami,0,,,,
five,2,7,random,0,1,0.5,0.707106781186548,0
five,2,7,RSS,0,1,0.5,0.707106781186548,0
five,2,7,Wasikowski,0,1,0.5,0.707106781186548,0
five,2,7,origami,0,,,,
five,2,8,random,0,1,0.5,0.707106781186548,0
five,2,8,RSS,0,1,0.5,0.707106781186548,0
five,2,8,Wasikowski,0,1,0.5,0.707106781186548,0
five,2,8,origami,0,,,,
five,2,9,random,0,5,1.11803398874989,1.4142135623731,0
five,2,9,RSS,0,1,0.5,0.707106781186548,0
five,2,9,Wasikowski,0,1,0.5,0.707106781186548,0
five,2,9,origami,0,,,,
five,2,10,random,0,5,1.11803398874989,1.4142135623731,0
five,2,10,RSS,0,1,0.5,0.707106781186548,0
five,2,10,Wasikowski,0,1,0.5,0.707106781186548,0
five,2,10,origami,0,,,,
five,3,1,random,0,6,1,0.866025403784439,0
five,3,1,RSS,0,0,0,0,0
five,3,1,Wasikowski,0,2,0.577350269189626,0.5,0
five,3,1,origami,0,,,,
five,3,2,random,0,8,1.15470053837925,1.36602540378444,1
five,3,2,RSS,0,0,0,0,0
five,3,2,Wasikowski,0,2,0.577350269189626,0.5,0
five,3,2,origami,0,,,,
five,3,3,random,0,6,1,0.866025403784439,0
five,3,3,RSS,0,0,0,0,0
five,3,3,Wasikowski,0,0,0,0,0
five,3,3,origami,0,,,,
five,3,4,random,0,0,0,0,0
five,3,4,RSS,0,0,0,0,0
five,3,4,Wasikowski,0,2,0.577350269189626,0.5,0
five,3,4,origami,0,,,,
five,3,5,random,0,4,0.816496580927726,1,1
five,3,5,RSS,0,0,0,0,0
five,3,5,Wasikowski,0,2,0.577350269189626,0.5,0
five,3,5,origami,0,,,,
five,3,6,random,0,8,1.15470053837925,1,0
five,3,6,RSS,0,0,0,0,0
five,3,6,Wasikowski,0,2,0.577350269189626,0.5,0
five,3,6,origami,0,,,,
five,3,7,random,0,4,0.816496580927726,1,1
five,3,7,RSS,0,0,0,0,0
five,3,7,Wasikowski,0,2,0.577350269189626,0.5,0
five,3,7,origami,0,,,,
five,3,8,random,0,4,0.816496580927726,1,1
five,3,8,RSS,0,0,0,0,0
five,3,8,Wasikowski,0,2,0.577350269189626,0.5,0
five,3,8,origami,0,,,,
five,3,9,random,0,2,0.577350269189626,0.5,1
five,3,9,RSS,0,0,0,0,0
five,3,9,Wasikowski,0,0,0,0,0
five,3,9,origami,0,,,,
five,3,10,random,0,0,0,0,0
five,3,10,RSS,0,0,0,0,0
five,3,10,Wasikowski,0,2,0.577350269189626,0.5,0
five,3,10,origami,0,,,,
five,4,1,random,0,5.5,0.82915619758885,0.879152869605896,1
five,4,1,RSS,0,1.5,0.433012701892219,0.5,1
five,4,1,Wasikowski,0,1.5,0.433012701892219,0.5,1
five,4,1,origami,0,,,,
five,4,2,random,0,7.5,0.968245836551854,1.10786642348406,2
